Date,Close,High,Low,Open,Volume,log_return,log_volume,log_return_z,log_volume_z,RSI_14,MACD,MACD_signal,MACD_hist,BB_pos,MA5_dev,MA20_dev
2019-01-02,81.86920928955078,83.01690848519868,81.86920928955078,82.63434208664938,10664118,,16.18239529981818,,,,0.0,0.0,0.0,,,
2019-01-03,81.86920928955078,82.25177568810008,81.86920928955078,82.25177568810008,5508818,0.0,15.52186082058746,,,,0.0,0.0,0.0,,,
2019-01-04,82.25177764892578,82.25177764892578,81.48664483358694,81.86921124125635,5947097,0.0046620369451225,15.598413927449878,,,,0.03051827368233262,0.006103654736466524,0.024414618945866096,,,
2019-01-07,82.63433837890625,82.63433837890625,82.25177199752243,82.63433837890625,5665348,0.0046403108479135,15.54987905690146,,,,0.08459848054091879,0.02180261989735698,0.06279586064356181,,,
2019-01-08,81.86920928955078,82.63434208664938,81.86920928955078,82.63434208664938,7607006,-0.0093023477930361,15.844580354184089,,,47.24090600396483,0.06496898897964343,0.03043589371381427,0.03453309526582916,,-0.002795895103872459,
2019-01-09,82.25177764892578,82.25177764892578,81.86921124125635,82.25177764892578,8300702,0.0046620369451225,15.931850767975266,,,58.91325122599831,0.07936764404298913,0.040222243779649246,0.03914540026333988,,0.0009311220368706241,
2019-01-10,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,6220751,-0.0046620369451224,15.64340135772905,,,47.57756766971545,0.05922589334142003,0.044022973692003406,0.015202919649416627,,-0.003724395304523065,
2019-01-11,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,6847797,0.0,15.7394376987051,,,47.57756766971545,0.04277038047447945,0.04377245504849862,-0.0010020745740191642,,-0.002795895103872459,
2019-01-14,81.48664093017578,81.86920731951932,81.10407454083223,81.86920731951932,6641129,-0.0046838733755814,15.70879268769641,,,38.89745639804048,-0.0011278007870743068,0.034792403881384035,-0.03592020466845834,,-0.00467292114697182,
2019-01-15,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,5968885,0.0046838733755813,15.602070868291907,,,48.93120761255197,-0.004989836631182243,0.026835955778870782,-0.031825792410053025,,0.0,
2019-01-16,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,5727210,0.0,15.560739233721575,,,48.93120761255197,-0.007958783954848059,0.019877007832127015,-0.027835791786975074,,0.0009354584941503319,
2019-01-17,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,3264517,0.0,14.998622683454858,,,48.931207612551965,-0.010194183892707542,0.013862769487160104,-0.024056953379867647,,0.0009354584941503319,
2019-01-18,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,6127169,0.0,15.628243537364986,,,48.931207612551965,-0.011829392574583153,0.008724337074811454,-0.020553729649394607,,0.0009354584941503319,
2019-01-21,81.48664093017578,81.86920731951932,81.10407454083223,81.86920731951932,7149975,-0.0046838733755814,15.7826195580212,,,40.078865458976594,-0.043494004767509864,-0.0017193312936528093,-0.041774673473857056,,-0.0037418339766008835,
2019-01-22,82.25177764892578,82.25177764892578,81.48664483358694,81.48664483358694,10011495,0.0093459103207037,16.11924459067423,,,56.880753861538665,-0.006770256075157022,-0.002729516249953652,-0.00404073982520337,,0.00467292114697182,
2019-01-23,81.86920928955078,82.63434208664938,81.48664289100147,81.86920928955078,5558447,-0.0046620369451224,15.53082949057022,,,49.41921211624924,-0.008439208063194314,-0.0038714546126017847,-0.004567753450592529,,0.0,
2019-01-24,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,7790106,0.0,15.868365153311007,,,49.41921211624924,-0.009650618218358886,-0.005027287333753205,-0.004623330884605681,,0.0,
2019-01-25,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7735333,0.0,15.861309221406122,,,49.41921211624924,-0.010489750183580782,-0.00611977990371872,-0.004369970279862061,,0.0,
2019-01-28,81.48664093017578,81.86920731951932,81.48664093017578,81.48664093017578,7458995,-0.0046838733755814,15.82493137867224,,,42.46224113490106,-0.041545922127184554,-0.013205008348411887,-0.028340913778772667,,-0.00467292114697182,
2019-01-29,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7233532,0.0046838733755813,15.79423813314824,,,50.036829667412704,-0.034885949288096185,-0.01754119653634875,-0.017344752751747437,0.4651902327086412,0.0009354584941503319,-0.0004670691996176979
2019-01-30,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,9310055,0.0,16.046605664272754,,,50.036829667412704,-0.029270461174419893,-0.01988704946396298,-0.009383411710456913,0.4651902327086412,0.0009354584941503319,-0.0004670691996176979
2019-02-11,81.48664093017578,82.63434009820642,81.48664093017578,82.25177370886287,15130358,-0.0046838733755814,16.532213813176366,,,43.40921297693476,-0.055055569398192006,-0.026920753450808785,-0.02813481594738322,0.15421975429842508,-0.0028090031883434285,-0.00490541643646536
2019-02-12,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,12912519,0.0046838733755813,16.37370794129557,,,50.47380724940871,-0.044111889687201256,-0.03035898069808728,-0.013752908989113976,0.500000343612993,0.0018726687922288043,4.659501895432072e-09
2019-02-13,81.10407257080078,81.86920533090267,81.10407257080078,81.86920533090267,11838394,-0.0093897887031605,16.286858620798963,,,39.778280543259406,-0.09607162941861702,-0.04350151044219323,-0.052570118976423795,-0.14668889099715532,-0.0065604835792315574,-0.008419126447352099
2019-02-14,81.10407257080078,81.86920533090267,81.10407257080078,81.48663895085173,7964309,0.0,15.890480868571894,,,39.778280543259406,-0.13568599383019375,-0.061938407119793336,-0.07374758671040041,-0.030378383334204957,-0.004694859856879008,-0.007955118041649167
2019-02-15,81.48664093017578,81.86920731951932,81.10407454083223,81.48664093017578,8260742,0.0047059153275792,15.92702509302561,,,46.36843985521921,-0.13465833621015122,-0.07648239293786492,-0.0581759432722863,0.3010443935614387,0.0009398544683789645,-0.0028090031883434285
2019-02-18,81.48664093017578,81.86920731951932,81.10407454083223,81.48664093017578,8435027,0.0,15.94790359345877,,,46.36843985521921,-0.13231862341713452,-0.08764963903371885,-0.04466898438341567,0.31887748539509897,0.0009398544683789645,-0.002575522476885417
2019-02-19,81.10407257080078,81.86920533090267,81.10407257080078,81.48663895085173,5957214,-0.0047059153275791,15.60011364795214,,,41.14635955569888,-0.159495884245473,-0.10201888807606968,-0.05747699616940333,0.06091365920604462,-0.0018832488965384586,-0.006793194898361943
2019-02-20,81.48664093017578,81.48664093017578,81.10407454083223,81.10407454083223,9254102,0.0047059153275792,16.040577578709165,,,47.51230936818378,-0.14845271936887627,-0.11130565433463101,-0.037147065034245266,0.3637318252708383,0.0018814772515596268,-0.002108232899491691
2019-02-21,81.48664093017578,81.48664093017578,81.10407454083223,81.10407454083223,7410452,0.0,15.818402129006929,,,47.51230936818378,-0.1381088982334262,-0.11666630311439005,-0.02144259511903615,0.3781650706898873,0.0009398544683789645,-0.0018744238797804291
2019-02-22,81.86920928955078,81.86920928955078,81.10407649245217,81.48664289100147,7165562,0.0046838733755813,15.784797192570563,,,53.362793124985764,-0.09791260060470108,-0.11291556261245227,0.015002962007751183,0.6827523939651747,0.004694859856879008,0.002811635819670588
2019-02-25,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7456253,0.0,15.824563701290918,,,53.362793124985764,-0.06530396171491759,-0.10339324243294534,0.03808928071802775,0.6827523939651747,0.003752364520392071,0.002811635819670588
2019-02-26,81.48664093017578,81.86920731951932,81.48664093017578,81.86920731951932,9340887,-0.0046838733755814,16.049911880632155,,,47.254163932494855,-0.06952995180307653,-0.09662058430697158,0.027090632503895054,0.392337864324692,-0.0018744238797804291,-0.0016405052700895206
2019-02-27,81.86920928955078,82.25177568810008,81.48664289100147,81.48664289100147,8008331,0.0046838733755813,15.89599305765927,,,53.0429879553012,-0.041530274892920716,-0.08560252242416141,0.0440722475312407,0.6827523939651747,0.0018726687922288043,0.002811635819670588
2019-03-04,81.86920928955078,82.25177568810008,81.48664289100147,81.48664289100147,9247164,0.0,16.03982757602554,,,53.0429879553012,-0.019119926602712667,-0.07230600325987167,0.05318607665715901,0.718074023260123,0.0009354584941503319,0.0030466526444519193
2019-03-05,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,7242651,0.0,15.79549799563358,,,53.0429879553012,-0.0013440705166090083,-0.058113616711219146,0.05676954619461014,0.718074023260123,0.0009354584941503319,0.0030466526444519193
