Date,Close,High,Low,Open,Volume,log_return,log_volume,log_return_z,log_volume_z,RSI_14,MACD,MACD_signal,MACD_hist,BB_pos,MA5_dev,MA20_dev
2019-01-02,26.93172264099121,26.93172264099121,26.694201427865423,26.816792361750057,136400,,11.823354355742923,,,,0.0,0.0,0.0,,,
2019-01-03,26.617582321166992,26.73250967385733,26.533300508848424,26.62524297556035,132800,-0.0117328851893243,11.796607046116602,,,0.0,-0.02505962665264505,-0.005011925330529011,-0.02004770132211604,,,
2019-01-04,26.97769546508789,27.046653055870625,26.78614692655793,26.908737874305153,69200,0.0134384437672533,11.1447705923684,,,8.103470401986698,-0.015680683043193255,-0.00714567687306186,-0.008535006170131396,,,
2019-01-07,26.97003173828125,27.1079469041412,26.962368160845468,26.9853559703544,69100,-0.0002841167647083,11.143324481431074,,,8.088448600956909,-0.008765162034112706,-0.007469573905272029,-0.0012955881288406763,,,
2019-01-08,26.617582321166992,26.84743994934598,26.548624740433464,26.74783390544237,126000,-0.0131543270025449,11.744045122410055,,,7.408289712238954,-0.03136275392461485,-0.012248209909140594,-0.019114544015474258,,-0.0076554138770702496,
2019-01-09,26.579273223876953,26.732512633896956,26.57161256863534,26.694203512091615,83400,-0.0014402770058452,11.331415578682629,,,7.336079440601921,-0.051766005999574816,-0.02015176912722744,-0.03161423687234738,,-0.006472674464748196,
2019-01-10,26.724849700927734,26.778483051443832,26.494992066887548,26.50265272147625,136400,0.0054621230403851,11.823354355742923,,,10.890580166380772,-0.055548595569923975,-0.027231134415766748,-0.028317461154157227,,-0.001831515531336314,
2019-01-11,26.60226058959961,26.617584822624785,26.41837271609608,26.53330300238561,71000,-0.0045976362343109,11.170449240431308,,,10.524468568801566,-0.06765831883702944,-0.035316571300019285,-0.032341747537010156,,-0.003615852657251062,
2019-01-14,26.372400283813477,26.44902144971449,26.372400283813477,26.372400283813477,49100,-0.0086781772482933,10.801634680173994,,,9.85545357161456,-0.09471139343850865,-0.04719553572771716,-0.04751585771079149,,-0.007783242917177913,
2019-01-15,26.464345932006836,26.579273297742247,26.42603681009503,26.51031570918154,138400,0.003480371051961,11.837910547573127,,,12.258125467822879,-0.10749279455599492,-0.05925498749337272,-0.0482378070626222,,-0.0031745527700518528,
2019-01-16,26.464345932006836,26.5945975310667,26.464345932006836,26.51031570918154,47200,0.0,10.762170357789897,,,12.258125467822879,-0.11628172369868395,-0.07066033473443496,-0.045621388964248985,,-0.002310766282629495,
2019-01-17,26.464345932006836,26.525639942505993,26.334091410148325,26.38772476538458,91500,0.0,11.42410518016564,,,12.258125467822879,-0.12184248899625061,-0.08089676558679809,-0.04094572340945252,,-0.0003472826819646002,
2019-01-18,26.464345932006836,26.533303520567543,26.433697465357938,26.45668235394529,63900,0.0,11.065090289695444,,,12.258125467822879,-0.1248106955513677,-0.08967955157971202,-0.035131143971655676,,0.0006953474883171218,
2019-01-22,26.47966766357422,26.517976781866636,26.372398040437723,26.395385849651873,93800,0.0005787899690473,11.4489307959183,,,12.77918882832492,-0.12449162300596939,-0.0966419658649635,-0.027849657141005887,,0.00046311237574858666,
2019-01-23,26.517976760864254,26.517976760864254,26.38772225141515,26.38772225141515,139300,0.001445690818085,11.844392338493028,,,14.151943242884542,-0.11976693307397568,-0.10126695930676595,-0.01849997376720973,,0.0015046495759465373,
2019-01-24,26.449020385742188,26.525638625762433,26.44135680806106,26.464344618305937,68000,-0.0026037501763131,11.127277689932466,,,13.73296241781972,-0.12020118105068178,-0.10505380365554913,-0.015147377395132652,,-0.0009839803174542805,
2019-01-25,26.494993209838867,26.571611450224655,26.472005399484317,26.55628721758779,100500,0.001736658501272,11.51792295668052,,,15.528521128197738,-0.1155042420041994,-0.1071438913252792,-0.0083603506789202,,0.0005208381426038411,
2019-01-28,26.625244140625,26.625244140625,26.303444031652788,26.303444031652788,84100,0.0049040139246454,11.339773736496769,,,20.572682331529563,-0.10011762870559338,-0.10573863880134204,0.005621010095748669,,0.004219141681403249,
2019-01-29,26.54862403869629,26.67121496533796,26.43369376624549,26.67121496533796,129800,-0.0028818725280251,11.773757787382696,,,19.822804473160616,-0.09303379304195758,-0.10319766964946515,0.010163876607507574,,0.0008086927539727728,
2019-01-30,26.80913352966309,26.855103306245965,26.571612300389972,26.70186389777294,64500,0.009764711741717,11.07443600653965,,,29.263590034784386,-0.06564218128486843,-0.09568657197654581,0.030044390691677386,0.7746083130549504,0.008415537964099551,0.007529901865072519
2019-01-31,26.893413543701172,27.031328724770304,26.80913464220224,26.80913464220224,85000,0.0031387741485015,11.350418300109132,,,32.05115552829031,-0.03671026575380054,-0.08389131073199677,0.047181044978196224,0.9002052458329906,0.008215098487839079,0.010770040047547669
2019-02-01,26.893413543701172,26.954710478753555,26.77848617467605,26.878092232736808,49600,0.0,10.811766273800105,,,32.05115552829031,-0.013624459958762714,-0.06983794057734996,0.05621348061858725,0.8586098990221935,0.005212228560002252,0.010246382746226246
2019-02-04,26.908737182617188,26.916400760728692,26.79380981613266,26.916400760728692,27200,0.0005696292480317,10.211009016314168,,,32.61114110980593,0.0058403728706366564,-0.05470227788775264,0.0605426507583893,0.8964096152626682,0.0036579777955687565,0.010952951487117168
2019-02-05,27.00834274291992,27.038991209206248,26.924060922031824,26.985357854604484,35800,0.003694772556405,10.485731104959568,,,36.28676273419015,0.02896978376829651,-0.037967865556542815,0.06693764932483932,1.0179034520888333,0.003930274491339203,0.014622082714755846
2019-02-06,26.993019104003903,27.084961582088308,26.939385748221447,27.00834333748442,77400,-0.0005675278846022,11.256754979390998,,,35.96178993916864,0.045538578560705645,-0.021266576733093123,0.06680515529379877,0.931737630375863,0.001990909598362567,0.013331816689533316
2019-02-07,26.8244571685791,26.954711700067868,26.72485402880407,26.954711700067868,50800,-0.0062642285853789,10.835671318412196,,,32.51248759945169,0.044554333722459205,-0.008102394641982659,0.052656728364441865,0.7082666164005464,-0.003756157802093818,0.00654068826006271
2019-02-08,26.847440719604492,26.847440719604492,26.72484978620532,26.832116487579796,75700,0.0008564464211101,11.234546649377918,,,33.449794187344196,0.04510890569768122,0.0025398654259501177,0.042569040271731105,0.7240565597441109,-0.002561957227554923,0.0071714556015634034
2019-02-11,26.27280044555664,26.809136982897407,26.24981263150557,26.809136982897407,122000,-0.0216362982710705,11.711784520403112,,,24.3455872802149,-0.0008109119745256521,0.0018697099458549638,-0.0026806219203806157,0.10069480837242323,-0.019276848825551363,-0.013776489202163011
2019-02-12,26.326433181762695,26.456684792829677,26.318769602994685,26.449024136860587,123400,0.0020392979552929,11.723194494148304,,,26.360147058244408,-0.03250034102919486,-0.005004300249155001,-0.027496040780039855,0.1659472401964669,-0.012246239540842252,-0.01167796578827629
2019-02-13,26.27280044555664,26.349418698262895,26.22682774025349,26.242151975354545,91600,-0.002039297955293,11.4251974676332,,,25.62529576230382,-0.061236261939985326,-0.016250692587321067,-0.04498556935266426,0.13609831665065128,-0.008902178438640385,-0.013336649307703174
2019-02-14,26.203842163085938,26.27279975783612,26.173193693686095,26.24215128843628,59500,-0.0026281529737826,10.993748398115178,,,24.672909406241175,-0.08855325656074697,-0.030711205382006248,-0.05784205117874072,0.10416687182802954,-0.006853270225469221,-0.015444746686673727
