Date,Close,High,Low,Open,Volume
2019-01-02,81.86920928955078,83.01690848519868,81.86920928955078,82.63434208664938,10664118
2019-01-03,81.86920928955078,82.25177568810008,81.86920928955078,82.25177568810008,5508818
2019-01-04,82.25177764892578,82.25177764892578,81.48664483358694,81.86921124125635,5947097
2019-01-07,82.63433837890625,82.63433837890625,82.25177199752243,82.63433837890625,5665348
2019-01-08,81.86920928955078,82.63434208664938,81.86920928955078,82.63434208664938,7607006
2019-01-09,82.25177764892578,82.25177764892578,81.86921124125635,82.25177764892578,8300702
2019-01-10,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,6220751
2019-01-11,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,6847797
2019-01-14,81.48664093017578,81.86920731951932,81.10407454083223,81.86920731951932,6641129
2019-01-15,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,5968885
2019-01-16,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,5727210
2019-01-17,81.86920928955078,81.86920928955078,81.48664289100147,81.48664289100147,3264517
2019-01-18,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,6127169
2019-01-21,81.48664093017578,81.86920731951932,81.10407454083223,81.86920731951932,7149975
2019-01-22,82.25177764892578,82.25177764892578,81.48664483358694,81.48664483358694,10011495
2019-01-23,81.86920928955078,82.63434208664938,81.48664289100147,81.86920928955078,5558447
2019-01-24,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,7790106
2019-01-25,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7735333
2019-01-28,81.48664093017578,81.86920731951932,81.48664093017578,81.48664093017578,7458995
2019-01-29,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7233532
2019-01-30,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,9310055
2019-02-11,81.48664093017578,82.63434009820642,81.48664093017578,82.25177370886287,15130358
2019-02-12,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,12912519
2019-02-13,81.10407257080078,81.86920533090267,81.10407257080078,81.86920533090267,11838394
2019-02-14,81.10407257080078,81.86920533090267,81.10407257080078,81.48663895085173,7964309
2019-02-15,81.48664093017578,81.86920731951932,81.10407454083223,81.48664093017578,8260742
2019-02-18,81.48664093017578,81.86920731951932,81.10407454083223,81.48664093017578,8435027
2019-02-19,81.10407257080078,81.86920533090267,81.10407257080078,81.48663895085173,5957214
2019-02-20,81.48664093017578,81.48664093017578,81.10407454083223,81.10407454083223,9254102
2019-02-21,81.48664093017578,81.48664093017578,81.10407454083223,81.10407454083223,7410452
2019-02-22,81.86920928955078,81.86920928955078,81.10407649245217,81.48664289100147,7165562
2019-02-25,81.86920928955078,81.86920928955078,81.48664289100147,81.86920928955078,7456253
2019-02-26,81.48664093017578,81.86920731951932,81.48664093017578,81.86920731951932,9340887
2019-02-27,81.86920928955078,82.25177568810008,81.48664289100147,81.48664289100147,8008331
2019-03-04,81.86920928955078,82.25177568810008,81.48664289100147,81.48664289100147,9247164
2019-03-05,81.86920928955078,82.25177568810008,81.48664289100147,81.86920928955078,7242651
2019-03-06,82.25177764892578,82.25177764892578,81.86921124125635,81.86921124125635,6699834
2019-03-07,81.86920928955078,82.25177568810008,81.86920928955078,81.86920928955078,5129977
2019-03-08,82.25177764892578,82.25177764892578,81.86921124125635,81.86921124125635,6251360
2019-03-11,81.86920928955078,82.25177568810008,81.86920928955078,82.25177568810008,5730356
2019-03-12,82.63433837890625,82.63433837890625,82.25177199752243,82.25177199752243,4257075
2019-03-13,82.63433837890625,82.63433837890625,82.25177199752243,82.63433837890625,5047766
2019-03-14,82.25177764892578,82.6343440565952,82.25177764892578,82.6343440565952,4913545
2019-03-15,82.63433837890625,83.01690476029007,82.25177199752243,82.63433837890625,16943571
2019-03-18,82.63433837890625,82.63433837890625,82.25177199752243,82.63433837890625,5290682
2019-03-19,82.63433837890625,82.63433837890625,82.25177199752243,82.25177199752243,7158092
2019-03-20,82.63433837890625,83.01690476029007,82.25177199752243,82.63433837890625,6858833
2019-03-21,82.63433837890625,83.01690476029007,82.63433837890625,82.63433837890625,6886811
2019-03-22,83.01690673828125,83.01690673828125,82.25177395728326,82.63434034778226,5782954
2019-03-25,82.25177764892578,83.01691046426463,82.25177764892578,82.6343440565952,5201894
2019-03-26,83.01690673828125,83.01690673828125,82.63434034778226,82.63434034778226,2743405
2019-03-27,83.01690673828125,83.39947312878024,82.63434034778226,83.01690673828125,6364055
2019-03-28,83.39947509765625,83.39947509765625,83.0169086981257,83.0169086981257,4995425
2019-03-29,83.78204345703125,83.78204345703125,83.01691064007206,83.39947704855165,5386867
2019-04-01,84.54717254638672,84.54717254638672,83.3994733715489,83.78203976316149,16714913
2019-04-02,83.78204345703125,84.54717627399043,83.78204345703125,84.16460986551084,10999665
2019-04-03,83.01690673828125,84.16460590977823,83.01690673828125,84.16460590977823,5600629
2019-04-08,83.01690673828125,83.39947312878024,83.01690673828125,83.01690673828125,8115608
2019-04-09,83.78204345703125,83.78204345703125,83.01691064007206,83.01691064007206,5192820
2019-04-10,83.78204345703125,83.78204345703125,83.01691064007206,83.39947704855165,6204390
2019-04-11,83.39947509765625,83.78204149718678,83.0169086981257,83.39947509765625,8660871
2019-04-12,83.78204345703125,83.78204345703125,83.01691064007206,83.01691064007206,7322669
2019-04-15,83.78204345703125,84.16460986551084,83.39947704855165,83.39947704855165,5801469
2019-04-16,84.16460418701172,84.16460418701172,83.39947142167524,83.39947142167524,4773086
2019-04-17,83.78204345703125,84.16460986551084,83.78204345703125,84.16460986551084,4724393
2019-04-18,84.16460418701172,84.16460418701172,83.39947142167524,83.78203780434347,6036974
2019-04-19,83.78204345703125,84.16460986551084,83.78204345703125,84.16460986551084,3916816
2019-04-22,84.16460418701172,84.54717056967995,83.78203780434347,84.16460418701172,3223439
2019-04-23,84.54717254638672,84.54717254638672,83.78203976316149,84.1646061547741,3791782
2019-04-24,84.54717254638672,84.54717254638672,84.1646061547741,84.1646061547741,7418638
2019-04-25,84.54717254638672,84.92973893799933,84.1646061547741,84.54717254638672,3964400
2019-04-26,84.54717254638672,84.92973893799933,84.1646061547741,84.54717254638672,6580800
2019-04-29,84.92973327636719,84.92973327636719,84.16460054414766,84.54716691025742,4857669
2019-04-30,84.92973327636719,85.31229964247694,84.54716691025742,84.92973327636719,10475394
2019-05-02,84.92973327636719,85.31229964247694,84.92973327636719,84.92973327636719,6188875
2019-05-03,84.92973327636719,85.31229964247694,84.54716691025742,84.92973327636719,5941965
2019-05-06,84.54717254638672,84.92973893799933,84.1646061547741,84.92973893799933,6726957
2019-05-07,84.54717254638672,84.92973893799933,84.54717254638672,84.54717254638672,3540974
2019-05-08,85.31229400634766,85.31229400634766,84.54716132467638,84.54716132467638,7319926
2019-05-09,84.16460418701172,84.92973695234818,84.16460418701172,84.92973695234818,7887213
2019-05-10,84.16460418701172,84.54717056967995,83.78203780434347,84.16460418701172,6963743
2019-05-13,84.16460418701172,84.54717056967995,84.16460418701172,84.16460418701172,6719157
2019-05-14,85.31229400634766,85.31229400634766,83.7820286430051,84.16459498384074,11527887
2019-05-15,84.54717254638672,85.31230532961193,84.54717254638672,84.92973893799933,5633496
2019-05-16,84.54717254638672,84.92973893799933,84.54717254638672,84.54717254638672,3549763
2019-05-17,84.92973327636719,85.31229964247694,84.54716691025742,84.54716691025742,4813837
2019-05-20,85.31229400634766,85.6948603471833,84.92972766551202,84.92972766551202,10262621
2019-05-21,86.07743835449219,86.07743835449219,85.31230556911892,85.69487196180556,10047289
2019-05-22,85.69486999511719,86.07743637902396,85.31230361121041,86.07743637902396,5313147
2019-05-23,85.69486999511719,85.69486999511719,85.31230361121041,85.69486999511719,4238560
2019-05-24,85.69486999511719,86.07743637902396,85.31230361121041,85.69486999511719,6107383
2019-05-27,85.69486999511719,86.07743637902396,85.69486999511719,85.69486999511719,3700946
2019-05-28,85.31229400634766,86.07742668801895,85.31229400634766,85.6948603471833,16337051
2019-05-29,85.69486999511719,85.69486999511719,85.31230361121041,85.31230361121041,4990889
2019-05-30,86.07743835449219,86.07743835449219,85.31230556911892,85.69487196180556,5650669
