Date,Close,High,Low,Open,Volume
2019-01-02,29.38745880126953,29.770516654430917,28.866891511706587,29.11244180186646,1560700
2019-01-03,29.02404022216797,29.593716755133368,28.896354910210132,29.456209207886495,1649800
2019-01-04,30.615205764770508,30.69378177116871,29.46603050032196,29.593715808194126,1326500
2019-01-07,30.733074188232422,31.076843084243986,30.232151388244166,30.50716650505342,1512000
2019-01-08,31.20452880859375,31.20452880859375,30.733072739093913,31.067019383273045,1286600
2019-01-09,31.243816375732422,31.577766772034725,31.03755504456326,31.273283083070837,1240100
2019-01-10,31.84295654296875,31.852780651769248,30.811648053498303,31.027731612113072,1223600
2019-01-11,31.7250919342041,31.892068054558607,31.47954168123534,31.7250919342041,1772500
2019-01-14,31.518829345703125,31.833133357042566,31.351855105504086,31.42060887380963,1870200
2019-01-15,31.342037200927734,31.734919142778992,31.194707409433484,31.617052312143684,1496200
2019-01-16,31.351858139038086,31.54829722843239,31.116130107725,31.391145207557,1065700
2019-01-17,31.9608211517334,32.078684221569326,31.2929241779974,31.342033478195752,1264400
2019-01-18,32.90374755859375,32.94303651461239,32.11798717222635,32.176916859453236,1955300
2019-01-22,32.815338134765625,33.070708768544435,32.51085444924492,32.943025325054926,1738100
2019-01-23,32.638545989990234,33.090357650560115,32.23584364090833,33.05107244944991,995400
2019-01-24,33.04123306274414,33.20820914076368,32.51084375157416,32.569777146192564,1511000
2019-01-25,34.131492614746094,34.25917982327226,33.29662307109114,33.326087908904746,1970600
2019-01-28,34.39667892456055,34.51454199358902,33.49305207054384,33.591274417067076,1828600
2019-01-29,34.27882385253906,34.60294830468315,34.18060148310124,34.51455004558926,1723700
2019-01-30,34.5538330078125,34.70116466304771,33.80735811659356,34.44579029354663,984900
2019-01-31,34.71097946166992,34.73062392900612,34.26898831360301,34.49489406777076,1774700
2019-02-01,33.87611770629883,34.75027608887403,33.59127848706875,34.671698202134756,3381100
2019-02-04,34.15113067626953,34.22970481128524,33.5814522735072,33.78771733987266,1391000
2019-02-05,34.00380325317383,34.377040744648326,33.787721544888676,34.21988870825908,1047500
2019-02-06,34.14131546020508,34.32793610472454,33.94487819810127,33.98416340244167,799100
2019-02-07,33.68948745727539,34.06272481887239,33.453761358118506,33.95468212892598,741800
2019-02-08,33.69931411743164,33.709134477807865,32.89390968181448,33.46358425361241,1120000
2019-02-11,33.99398422241211,34.05291389661758,33.5421725684357,33.77789875885807,757300
2019-02-12,34.789554595947266,35.04492893194549,34.21988001382663,34.268989310195785,861600
2019-02-13,34.96636962890625,35.13334582139162,34.74046374820345,34.85833061824058,801400
2019-02-14,34.799381256103516,35.12350563335626,34.54400690137161,34.75027195613181,1568800
2019-02-15,35.12350845336914,35.202086337072295,34.87795818699637,34.995825012551094,1252800
2019-02-19,35.05476760864258,35.31996244375948,34.740463451496865,34.85833032052733,2142200
2019-02-20,35.9583740234375,36.076237077335,35.084215858999755,35.10386032578249,3342600
2019-02-21,35.53603744506836,36.30215313313916,35.08422582117019,35.89945081674297,2793300
2019-02-22,35.83069610595703,36.2628632462662,35.349419659421805,35.84052021528218,2335400
2019-02-25,35.89944076538086,36.0860613271571,35.77175360418642,35.978018632823265,1975500
2019-02-26,35.26102066040039,35.92891770192551,35.221731717534254,35.85033981619323,1700200
2019-02-27,35.329776763916016,35.40835090802355,34.75027793227269,35.02529305684916,1423100
2019-02-28,35.00564193725586,35.34941452450102,34.95653263816351,35.29048111751059,1292100
2019-03-01,35.30030822753906,35.7619439702241,34.9565393213694,35.44763989978325,1675800
2019-03-04,35.2806510925293,35.50656057470461,34.93688230973856,35.39851788674217,1322300
2019-03-05,35.08422088623047,35.35923596699796,35.05475230843434,35.32977113600129,1042800
2019-03-06,34.868141174316406,35.24137866415959,34.858320811310044,35.143156300095555,808300
2019-03-07,34.367218017578125,34.887783399784304,34.19042152045153,34.828849985142156,1600100
2019-03-08,34.56364822387695,34.64222609411709,34.04308294733279,34.18059047345396,775400
2019-03-11,35.251197814941406,35.31013123135322,34.56365627733676,34.57348038680537,1295000
2019-03-12,35.5753288269043,35.74230123320958,35.310134052066275,35.319954415519426,1631500
2019-03-13,35.96821594238281,36.14501250259844,35.585157977516005,35.72266558061679,1225700
2019-03-14,36.25304412841797,36.39055168929195,35.879806644045736,35.96820489700758,1493000
2019-03-15,36.68521499633789,36.979878367232494,36.26286816130939,36.331625695505096,2593300
2019-03-18,36.744136810302734,36.87182398089335,36.43965317175562,36.65573857632449,1985800
2019-03-19,36.73432540893555,37.27453530531398,36.59681409725365,36.930762646309425,1260000
2019-03-20,36.56734848022461,36.901297022149954,36.272688883655206,36.616457788519504,866800
2019-03-21,36.90129470825195,37.22542286691386,36.48877204828205,36.48877204828205,1035700
2019-03-22,36.03696060180664,36.812900447373316,36.01731612823278,36.655748405582614,1107100
2019-03-25,36.26285934448242,36.49858923452347,35.80122741946792,36.0762425021829,1520500
2019-03-26,36.47896194458008,36.73433642462663,36.09590397131151,36.47896194458008,844500
2019-03-27,36.459293365478516,36.65573427870994,36.09588011141958,36.469117471879414,1132000
2019-03-28,36.72450256347656,36.76379151102418,36.23340195953213,36.537885682825774,1302200
2019-03-29,37.068267822265625,37.16648642469493,36.744139690009796,36.8423582924391,1307700
2019-04-01,37.952247619628906,37.99153656049551,37.274530250278254,37.38257296426161,1488000
2019-04-02,38.02100372314453,38.10940197211273,37.637945893215644,37.9522499458137,858400
2019-04-03,38.0602912902832,38.59068076491521,38.01118198636536,38.22726367296381,864600
2019-04-04,38.45357894897461,38.51256950944829,38.070125303209934,38.07995581306506,935200
2019-04-05,38.846866607666016,39.07300961211269,38.42408713368462,38.51257298237448,1384100
2019-04-08,39.29913330078125,39.30896380762932,38.6010472931189,38.68953685743271,1985600
2019-04-09,38.33559036254883,39.063168042810815,38.32575610297521,39.014007996955996,2284900
2019-04-10,38.66005325317383,38.758373354007055,38.05046037653067,38.41424925041933,1724000
2019-04-11,39.02383804321289,39.09266285672791,38.53223008915073,38.7288740209098,814200
2019-04-12,39.71208953857422,39.790748610772866,39.19098631260668,39.230315848706006,977700
2019-04-15,39.56462478637695,39.75143452947123,38.886203152251355,39.28932167731872,1158300
2019-04-16,39.47612380981445,39.61377344939162,39.30897513984833,39.37779995963692,1511500
2019-04-17,39.4171257019043,39.77108402709711,39.38763042502857,39.74158499955037,1412800
2019-04-18,39.33846664428711,39.702259229024065,39.21065127732971,39.38763043999336,1241800
2019-04-22,39.15166473388672,39.42696404119318,39.00418081887439,39.210659050026,918900
2019-04-23,39.830074310302734,39.84973907830999,39.08283187938211,39.141826183403865,1058900
2019-04-24,39.80059051513672,40.046394560129414,39.70227039740847,39.79076000363273,1247000
2019-04-25,39.4859504699707,39.82024402664095,39.112327377063714,39.82024402664095,1130200
2019-04-26,39.879241943359375,39.928401992772834,39.299144358669324,39.59410840582142,776200
2019-04-29,39.8497428894043,40.05622109789183,39.67276371108433,39.967731508731845,553600
2019-04-30,39.918582916259766,40.09556216200263,39.544963398067296,39.918582916259766,1118300
2019-05-01,39.731754302978516,40.31185183304181,39.702259026242224,40.14470693064152,1045800
2019-05-02,39.08283233642578,40.12504254897204,38.522399569013736,39.82024426730174,1718100
2019-05-03,38.12910461425781,39.397453799634505,37.57850620870167,39.29913372740529,1923500
2019-05-06,38.07012176513672,38.178276116848984,37.41136514592159,37.46052519197141,1392200
2019-05-07,37.33271026611328,37.76532392743331,36.93942239169788,37.627674296589255,1527500
2019-05-08,37.16555404663086,37.50968180441054,36.929584370518874,37.25404361284045,2104200
2019-05-09,36.88042068481445,37.136058877088786,36.61495573612475,36.93941497934016,1574600
2019-05-10,36.82144546508789,36.9787598986229,36.182353469098956,36.664131031552884,925700
2019-05-13,34.80585861206055,36.12336860756204,34.58954982527488,36.04470950303178,2321800
2019-05-14,35.12046813964844,35.44492739002804,34.88449470700561,34.88449470700561,1161900
2019-05-15,35.071319580078125,35.18930822296876,34.48139136831331,34.76652496262421,2268100
2019-05-16,35.199134826660156,35.50393316094683,35.04182040427677,35.14997477291629,2191600
2019-05-17,34.50105285644531,35.04182095750875,34.38306797546298,34.86484176069937,2141500
2019-05-20,34.147090911865234,34.52071403857321,34.00944127325476,34.33390059988354,1723200
2019-05-21,34.72718811035156,34.9533273356502,34.44205457601668,34.53054416423539,1133600
2019-05-22,34.2552375793457,34.71735019149425,34.2355728138638,34.530536794751384,780600
2019-05-23,34.26509475708008,34.32408909944421,33.70466163197788,33.86197612760879,2023600
2019-05-24,34.550209045410156,34.71735771288326,34.343734589123954,34.45188894737044,1194500
2019-05-28,34.51087951660156,34.923832179973026,34.461719467566496,34.70752346341315,1079300
2019-05-29,34.63869857788086,34.737022426432844,34.15692484732574,34.28474022443635,1211600
2019-05-30,34.77634811401367,35.248291333676306,34.56987365866214,34.59936893780627,1150000
2019-05-31,34.17658996582031,34.392898707909424,34.068439345447516,34.32407388100321,971900
2019-06-03,34.80585861206055,34.884513965918266,34.147101738973525,34.304416197361505,1737700
2019-06-04,36.50681686401367,36.526481637182826,35.16964229388723,35.16964229388723,3078300
2019-06-05,36.72311019897461,36.850929308624316,36.1430127021592,36.74277496589539,1873000
2019-06-06,36.270843505859375,36.83127641644268,36.14302435499961,36.673961981027574,1139600
2019-06-07,36.673954010009766,36.82143790207506,36.30033090060321,36.37898997655035,1069600
2019-06-10,36.56580352783203,37.01808576107741,36.51664347549515,36.88043236359395,1485000
2019-06-11,36.61497116088867,36.87060571018361,36.437991953426035,36.86077519895656,1395100
2019-06-12,36.65428924560547,36.74277883072147,36.26100511783414,36.45764905705539,1194600
2019-06-13,37.31305694580078,37.41137706923586,36.85094411417687,36.880439401072934,1369600
2019-06-14,37.14590072631836,37.273719861483876,36.791942352427114,37.24422458055012,1137600
2019-06-17,36.890262603759766,37.332710527912006,36.8214377878551,37.332710527912006,911400
